key,sheet,buyer,supplier_excel,posting_date,amount_usd,channel,bank_label,pi_label,kind
XLS-HMA-150,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-07-22,539698.7,Bank,BANK,PI10,goods
XLS-HMA-151,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-07-23,47862.59,Bank,BANK,PI10,goods
XLS-HMA-152,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-07-23,608440.0,Bank,BANK,PI10_2,goods
XLS-HMA-153,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-07-23,213366.41,Bank,BANK,PI10_3,goods
XLS-HMA-154,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-05-06,300000.0,Cash,CASH,PI2,goods
XLS-HMA-155,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-05-17,200000.0,Cash,CASH,PI2,goods
XLS-HMA-156,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-05-29,200000.0,Cash,CASH,PI2,goods
XLS-HMA-157,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-06-21,200000.0,Cash,CASH,PI2,goods
XLS-HMA-158,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-06-28,50000.0,Cash,CASH,PI2,goods
XLS-HMA-159,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-06-30,320000.0,Cash,CASH,PI3,goods
XLS-HMA-160,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-07-04,30000.0,Cash,CASH,PI2,goods
XLS-HMA-161,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-07-24,175000.0,Cash,CASH,PI3,goods
XLS-HMA-162,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-07-25,100000.0,Cash,CASH,PI3,goods
XLS-HMA-163,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-08-05,200000.0,Cash,CASH,PI4,goods
XLS-HMA-164,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-08-18,100000.0,Cash,CASH,PI4,goods
XLS-HMA-165,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-08-21,50000.0,Cash,CASH,PI4,goods
XLS-HMA-166,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-08-22,100000.0,Cash,CASH,PI4,goods
XLS-HMA-167,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-08-26,100000.0,Cash,CASH,PI4,goods
XLS-HMA-168,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-09-09,200000.0,Cash,CASH,PI4,goods
XLS-HMA-169,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-09-18,64970.0,Cash,CASH,PI4,goods
XLS-HMA-170,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-09-19,15763.0,Cash,CASH,PI4,goods
XLS-HMA-171,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-09-21,64357.0,Cash,CASH,PI4,goods
XLS-HMA-172,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-09-24,38937.0,Cash,CASH,PI5,goods
XLS-HMA-173,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-09-23,600.0,Cash,CASH,PI4,goods
XLS-HMA-174,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-01,52000.0,Cash,CASH,PI5,goods
XLS-HMA-175,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-03,135000.0,Cash,CASH,PI5,goods
XLS-HMA-176,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-04,52135.0,Cash,CASH,PI5,goods
XLS-HMA-177,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-07,72965.0,Cash,CASH,PI5,goods
XLS-HMA-178,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-09,71357.78,Cash,CASH,PI5,goods
XLS-HMA-179,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-09,20316.03,Cash,CASH,PI5,goods
XLS-HMA-180,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-16,56818.18,Cash,CASH,PI5,goods
XLS-HMA-181,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-16,56882.82,Cash,CASH,PI5,goods
XLS-HMA-182,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-23,37357.63,Cash,CASH,PI5,goods
XLS-HMA-183,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-25,34168.56,Cash,CASH,PI5,goods
XLS-HMA-184,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-10-28,5107.83,Cash,CASH,PI5,goods
XLS-HMA-185,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-02,84700.0,Cash,CASH,PI5_2,goods
XLS-HMA-186,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-02,2684.44,Cash,CASH,PI6,goods
XLS-HMA-187,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-03,29714.16,Cash,CASH,PI5,goods
XLS-HMA-188,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-03,20567.69,Cash,CASH,PI6,goods
XLS-HMA-189,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-04,51354.4,Cash,CASH,PI6,goods
XLS-HMA-190,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-06,60282.49,Cash,CASH,PI6,goods
XLS-HMA-191,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-06,50395.03,Cash,CASH,PI6,goods
XLS-HMA-192,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-10,75200.0,Cash,CASH,PI6,goods
XLS-HMA-193,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-13,100000.0,Cash,CASH,PI6,goods
XLS-HMA-194,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-21,100000.0,Cash,CASH,PI6,goods
XLS-HMA-195,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-26,20000.0,Cash,CASH,PI6,goods
XLS-HMA-196,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-12-03,100000.0,Cash,CASH,PI6,goods
XLS-HMA-197,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-11-30,200.0,Cash,CASH,PI6,goods
XLS-HMA-198,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-12-08,6918.0,Cash,CASH,PI6,goods
XLS-HMA-199,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-12-08,22400.0,Cash,CASH,PI7,goods
XLS-HMA-200,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-12-08,682.0,Cash,CASH,PI7_3,goods
XLS-HMA-201,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-12-13,400.0,Cash,CASH,PI7_3,goods
XLS-HMA-202,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-12-20,35318.0,Cash,CASH,PI7_3,goods
XLS-HMA-203,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2025-12-20,4682.0,Cash,CASH,PI7_2,goods
XLS-HMA-204,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-01-08,100000.0,Cash,CASH,PI7_2,goods
XLS-HMA-205,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-01-17,100000.0,Cash,CASH,PI8,goods
XLS-HMA-206,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-01-21,100000.0,Cash,CASH,PI7_2,goods
XLS-HMA-207,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-01-23,300.0,Cash,CASH,PI7_2,goods
XLS-HMA-208,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-01-27,47700.0,Cash,CASH,PI8,goods
XLS-HMA-209,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-01-30,100000.0,Cash,CASH,PI7_2,goods
XLS-HMA-210,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-04-07,37178.0,Cash,CASH,PI7_2,goods
XLS-HMA-211,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-04-07,12822.0,Cash,CASH,PI8,goods
XLS-HMA-212,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-04-22,100000.0,Cash,CASH,PI8,goods
XLS-HMA-213,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-05-11,20300.0,Cash,CASH,PI8,goods
XLS-HMA-214,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-05-12,79700.0,Cash,CASH,PI8,goods
XLS-HMA-215,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-05-26,28678.0,Cash,CASH,PI8,goods
XLS-HMA-216,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-05-26,71322.0,Cash,CASH,PI9,goods
XLS-HMA-217,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-06-23,100000.0,Cash,CASH,PI9,goods
XLS-HMA-218,Опл-Пост HMA,THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-07-17,149600.0,Cash,CASH,PI10,goods
XLS-HMAPBW-001,HMA (PBW),THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-05-20,2000000.0,Bank,BANK,PI1/PBW,goods
XLS-HMAPBW-002,HMA (PBW),THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-06-05,1964800.0,Bank,BANK,PI1/PBW,goods
XLS-HMAPBW-003,HMA (PBW),THE QUALITY AND FRESH MEAT MCHJ,HMA AGRO INDUSTRIES LIMITED,2026-07-10,155400.0,Bank,BANK,PI1/PBW,goods
XLS-FAIR-001,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-05-20,275000.0,Bank,BANK,PI1,goods
XLS-FAIR-002,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-05-20,275000.0,Bank,BANK,PI1,goods
XLS-FAIR-003,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-06-24,500000.0,Bank,BANK,PI3,goods
XLS-FAIR-004,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-06-27,204164.0,Bank,BANK,PI1,goods
XLS-FAIR-005,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-07-14,216937.0,Bank,BANK,PI1,goods
XLS-FAIR-006,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-07-23,210000.0,Bank,BANK,PI1,goods
XLS-FAIR-007,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-07-29,216937.0,Bank,BANK,PI1,goods
XLS-FAIR-008,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-08-15,250000.0,Bank,BANK,PI3,goods
XLS-FAIR-009,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-08-19,264000.0,Bank,BANK,PI3,goods
XLS-FAIR-010,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-09-03,200000.0,Bank,BANK,PI3,goods
XLS-FAIR-011,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-09-04,67760.0,Bank,BANK,PI3,goods
XLS-FAIR-012,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-09-10,65000.0,Bank,BANK,PI3,goods
XLS-FAIR-013,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-09-15,101000.0,Bank,BANK,PI3,goods
XLS-FAIR-014,Опл-Пост FAIR,THE QUALITY AND FRESH MEAT MCHJ,FAIR EXPORTS (INDIA) PVT. LTD.,2025-09-19,100001.0,Bank,BANK,PI3,goods
